source_id,ra,dec,pmra,pmdec,radial_velocity,parallax,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
18161561269840768,39.96521855589572,5.580437850496951,246.46992643526397,-107.18311833891298,-1.834030801592684,19.50212431875003,11.728789,12.686516,10.771701
152451414656258560,65.9796503860737,27.822370094806207,-16.01958598343547,-40.95180425300765,38.22880416507603,19.506931277319488,10.508432,11.189048,9.74124
223787797787973120,57.00464407375766,38.34429274619644,-64.72961828778985,12.17237169447958,-28.901161784408686,19.51521845839095,8.23391,8.58092,7.758838
161788841059992960,73.73437882665296,34.168480935379236,-57.467373584476775,-63.92567965283602,-15.769661242966945,19.51804239508451,9.457328,9.952966,8.829298
3373723237944913280,92.42436906468535,19.0921417720207,-31.67695877912269,-170.3748197043783,-34.3620400338839,19.524241617855086,9.622684,10.1335125,8.99201
159406203659121152,69.83384865346657,30.684973079227955,68.7563202515417,71.32601006695486,19.832670093878352,19.525617398538333,10.458718,11.115555,9.709462
101478536628185600,37.28144723120243,22.867184952355288,181.56462612405764,-210.16319148210997,49.2563285016646,19.527390622637064,9.172099,9.628874,8.586899
144121235389832704,67.40472443907966,19.63926387212327,-45.47540739906804,-59.69514101348284,-19.366132660925487,19.532155640167332,9.135608,9.567997,8.573743
89648272549506176,39.43558960884722,23.231713900282163,316.1069237147493,82.89912042123788,46.41958961478785,19.53264851140793,11.627076,12.538038,10.708534
3311151229500925952,66.05245108754707,14.758158115965022,112.26745820735891,-10.565520945493576,41.24052871495005,19.537117061355413,7.4278135,7.7478538,6.953899
144130516816579200,67.57531434397924,19.840417694471512,88.96116473440944,-26.424681482212073,39.752434177784295,19.537555457003098,6.9647703,7.2346716,6.584365
2501452694800655744,37.095420837302896,1.4811361297199048,-15.977267845242825,-93.78532064102892,4.681033780220101,19.54037864345751,8.398452,8.75713,7.915606
3212750058416680320,74.60952802452047,-3.7326878673296364,82.9842642360249,44.645771319347254,46.28695289805035,19.545170147640953,6.8667397,7.1018023,6.4307623
3257985345469109120,59.95509384875302,1.0983684041042339,-43.419400400869314,12.465581724452532,-2.5675604352896357,19.55496762129133,10.204385,10.814929,9.488891
3314484094059409408,66.99616241399718,18.500106182252008,104.0451140784559,-39.01570133967085,34.509997411423114,19.558208482091477,9.782602,10.384859,9.076788
52548241968465408,64.13997593960427,21.907302143121285,104.83075024963989,-38.40354681250076,38.12216736501637,19.57077478571847,8.923047,9.349703,8.371102
62944841667483648,50.98140659519242,23.657714467658845,15.655127399028176,26.582523996803083,1.7424382285066002,19.58256466864133,12.144374,13.395727,11.046218
3313947704182762240,66.09325498830424,17.078839735842145,99.75341767270359,-26.88089648804314,38.5381388823084,19.592217473093243,6.8392606,7.0878487,6.488092
42108271687608576,51.9689411659494,14.846586780503968,175.2713888437429,-129.79285033803538,24.99211809687748,19.593749073799724,12.735702,13.944268,11.648473
10456325516028032,48.7838529268488,7.100910593350107,46.08342154794366,-26.297932048297714,7.8211952265784,19.596205021127695,8.723724,9.133248,8.19819
3410898202818634624,68.7091578457218,20.394422367852325,109.3359748763757,-18.302103708738212,40.552358348077746,19.603047424017667,10.572105,11.356361,9.727865
3117665839035675392,94.69237007027883,-3.011759760840292,19.420793877175726,-60.57098222890622,-18.875440991709393,19.623170738607705,8.214616,8.567456,7.7475896
3447551900399095808,85.00125229487917,30.652057325565835,-82.12500843344368,-13.692674734499926,-8.754312166998938,19.6602844753827,11.187581,12.062531,10.295425
50490226782799616,59.81675975705984,19.53804898584973,60.17810662802464,-6.406963726279605,65.18050319540528,19.67134436141553,11.118499,11.954938,10.225803
