source_id,ra,dec,pmra,pmdec,radial_velocity,parallax,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
18161561269840768,39.96521855589572,5.580437850496951,246.46992643526397,-107.18311833891298,-1.834030801592684,19.50212431875003,11.728789,12.686516,10.771701
147022541634235392,71.13217218674002,23.94087573264627,86.24211760066137,-48.7819089622076,,19.50305718678126,14.229694,15.885799,12.980967
152451414656258560,65.9796503860737,27.822370094806207,-16.01958598343547,-40.95180425300765,38.22880416507603,19.506931277319488,10.508432,11.189048,9.74124
3290248383882265984,75.02073395280028,8.485964243718067,61.56912232803494,-18.84278002046027,,19.507765139141046,15.741055,17.693314,14.403312
101478536628185728,37.280048184006276,22.86616359869415,176.3566501404141,-210.42786796488383,,19.5087757610244,10.675316,11.411225,9.866604
149952774482415488,64.18129020031903,24.787263447102617,382.0610676564454,27.522820172084966,,19.510500999751343,13.12947,14.463867,11.98676
145426188188858880,67.3026284386119,21.91561585544662,63.717004327403245,-155.5766802471307,,19.510551508870915,14.199917,15.084815,12.347613
3394397733037714816,79.03670710347973,16.941735276272414,-148.46216101140143,-159.53516859681844,,19.513175043536666,10.1214695,10.737452,9.409857
223787797787973120,57.00464407375766,38.34429274619644,-64.72961828778985,12.17237169447958,-28.901161784408686,19.51521845839095,8.23391,8.58092,7.758838
161788841059992960,73.73437882665296,34.168480935379236,-57.467373584476775,-63.92567965283602,-15.769661242966945,19.51804239508451,9.457328,9.952966,8.829298
88967090736450176,37.83869704647533,21.044532560740087,340.7611218181724,116.63405900325446,,19.51815370360469,16.680628,18.826025,15.291786
3292187166479559808,70.61132262871607,7.784403992383796,78.86482441767319,-0.14519772919764237,,19.518864603569412,15.547404,17.633255,14.183756
123793640510984192,47.582811727323914,32.13017800843781,363.0226559144621,-32.163751014703934,,19.519399563603358,14.649061,16.231426,13.427353
3373723237944913280,92.42436906468535,19.0921417720207,-31.67695877912269,-170.3748197043783,-34.3620400338839,19.524241617855086,9.622684,10.1335125,8.99201
159406203659121152,69.83384865346657,30.684973079227955,68.7563202515417,71.32601006695486,19.832670093878352,19.525617398538333,10.458718,11.115555,9.709462
101478536628185600,37.28144723120243,22.867184952355288,181.56462612405764,-210.16319148210997,49.2563285016646,19.527390622637064,9.172099,9.628874,8.586899
222459037983904256,52.742561040687185,36.421393584414965,131.6855990111123,-60.85318090479933,,19.527472830242516,15.1099615,16.932938,13.817166
68012529415816832,53.75895341628285,23.709566563067426,50.337022128858706,-62.939675911920766,,19.52774889898717,16.317108,19.235804,14.809104
3391256703194549632,76.54891342587177,12.56506728147581,-62.52050873551532,-69.62030901578875,,19.528674070714644,14.160026,15.593704,12.9914255
116081253636065152,43.54245557971602,26.854473350961698,498.6151199793361,-179.06553528673112,,19.531037221508615,13.703548,15.100423,12.5448475
144121235389832704,67.40472443907966,19.63926387212327,-45.47540739906804,-59.69514101348284,-19.366132660925487,19.532155640167332,9.135608,9.567997,8.573743
89648272549506176,39.43558960884722,23.231713900282163,316.1069237147493,82.89912042123788,46.41958961478785,19.53264851140793,11.627076,12.538038,10.708534
3306443434245315200,69.29167920571635,12.105462935239277,88.81570895701023,-10.684800116327077,,19.53295959301695,14.828397,16.61688,13.542532
3311151229500925952,66.05245108754707,14.758158115965022,112.26745820735891,-10.565520945493576,41.24052871495005,19.537117061355413,7.4278135,7.7478538,6.953899
144130516816579200,67.57531434397924,19.840417694471512,88.96116473440944,-26.424681482212073,39.752434177784295,19.537555457003098,6.9647703,7.2346716,6.584365
3215687098789011456,84.63988433974339,-3.9070887681417164,2.6989489233424653,9.933161753247408,,19.538811967730343,15.728741,17.586327,14.43155
2501452694800655744,37.095420837302896,1.4811361297199048,-15.977267845242825,-93.78532064102892,4.681033780220101,19.54037864345751,8.398452,8.75713,7.915606
149099519099844096,64.75338578106276,23.972988278298786,38.60995316804393,-388.9722922793564,,19.5404143099284,14.151947,15.717898,12.932869
2489927201601476480,35.15127375730715,-3.6350718717910895,125.63216334950229,-21.473362169729167,,19.544773344741685,15.839489,17.716003,14.527661
3212750058416680320,74.60952802452047,-3.7326878673296364,82.9842642360249,44.645771319347254,46.28695289805035,19.545170147640953,6.8667397,7.1018023,6.4307623
49448512531551616,65.12287349078024,21.378550991616905,98.7667601712082,-38.34870305337895,,19.547070394364937,14.079307,15.77934,12.810906
3314393590508675456,66.59088956948261,18.000157364523197,98.23644270001694,-29.888829299961245,,19.551516628444656,14.327611,16.150867,13.030619
3301326990027724928,60.345997501536836,8.408257269516167,-70.98841110772427,73.30049943420602,,19.55295904445001,15.253184,16.81921,14.031554
3257985345469109120,59.95509384875302,1.0983684041042339,-43.419400400869314,12.465581724452532,-2.5675604352896357,19.55496762129133,10.204385,10.814929,9.488891
3314484094059409408,66.99616241399718,18.500106182252008,104.0451140784559,-39.01570133967085,34.509997411423114,19.558208482091477,9.782602,10.384859,9.076788
3262173350898443008,48.99853025243862,-2.14779919155464,-41.379293922123026,-27.00570368485081,,19.558368398216214,14.685006,16.25079,13.464355
2493860975032568448,35.0928474118914,-1.402356719772062,349.084639076277,5.186226517319475,,19.55842896133998,13.360615,14.697162,12.226322
3023507962495813248,86.31199648845913,-4.263633262921699,-102.99815354900907,66.6364251780692,,19.558929565519247,16.206474,18.099712,14.90546
2516822802205076992,35.20765970356418,5.05212708063312,73.00544531923791,-9.131637262295753,,19.564807665252356,12.91588,14.105474,11.847948
3322083334316518656,91.55586978486969,6.807318533253754,19.868076336656937,263.7772280755513,,19.568669127555538,14.837424,16.496473,13.598909
52548241968465408,64.13997593960427,21.907302143121285,104.83075024963989,-38.40354681250076,38.12216736501637,19.57077478571847,8.923047,9.349703,8.371102
67048188999743616,59.32266356779979,25.352819052284882,1.053238984014511,1.0385830695445706,,19.57298834563256,20.047926,20.206549,18.579033
3229944019389325184,70.88255636691565,-0.3513272265789845,11.544253934760315,6.077026098136744,,19.57396424846476,15.182721,17.107903,13.867802
216643343027543168,56.866204768152066,32.16531181781043,98.5063531127081,-73.5435001704794,,19.57801761884827,14.7184,16.524534,13.375726
62944841667483648,50.98140659519242,23.657714467658845,15.655127399028176,26.582523996803083,1.7424382285066002,19.58256466864133,12.144374,13.395727,11.046218
3450496602994492800,92.46234007030505,32.49663919600356,-66.6095976498607,-31.139064449051027,,19.584173955135903,9.684084,10.336398,8.947852
3422527977825461632,77.73085947573315,28.444319346081627,62.34238078689591,-250.42441894606435,,19.591548079669398,13.811973,15.381594,12.597386
3313947704182762240,66.09325498830424,17.078839735842145,99.75341767270359,-26.88089648804314,38.5381388823084,19.592217473093243,6.8392606,7.0878487,6.488092
3448449587222586880,84.87581057364353,32.9622623660032,50.536856354066515,-65.61237018323631,,19.593122396381563,14.665123,16.377949,13.4064865
58245258388825600,54.20966179645578,21.093963845708902,384.8170618345183,65.66521123714747,,19.593362401610012,14.371209,16.060694,13.109628
42108271687608576,51.9689411659494,14.846586780503968,175.2713888437429,-129.79285033803538,24.99211809687748,19.593749073799724,12.735702,13.944268,11.648473
50078906354929024,59.361590811996685,19.12389026917417,33.91121008992506,-8.716885469804584,,19.59485155989862,19.183298,20.338032,17.78071
3417715522805147904,82.21325114147766,25.243136330974465,-24.680718993989483,-46.09335295103291,,19.59515035993068,13.775935,15.236056,12.60286
10456325516028032,48.7838529268488,7.100910593350107,46.08342154794366,-26.297932048297714,7.8211952265784,19.596205021127695,8.723724,9.133248,8.19819
56373168044187392,53.04241973035258,17.487298231172378,-48.4994842757577,0.663878745330808,,19.59929265857824,15.211476,16.909483,13.9532585
3329516513957651072,91.59630062396633,9.546377776422455,8.961743791771354,23.42440234118931,,19.600105201848365,12.974669,13.46485,12.344674
3410898202818634624,68.7091578457218,20.394422367852325,109.3359748763757,-18.302103708738212,40.552358348077746,19.603047424017667,10.572105,11.356361,9.727865
3321717570603957760,89.26416894620282,5.806527570509068,-31.082205242918565,30.455525580097774,,19.60373764977847,14.96556,16.483765,13.764296
3429137971149705344,88.24570993706458,26.194771285069862,86.70315990272002,-164.79206491019585,,19.60876132105458,13.852947,15.20822,12.723739
3258785755574704512,62.05697653804473,1.3924686166806561,9.273395252211207,42.38155250040111,,19.611880778322625,13.423665,14.8494625,12.254177
